IPRD_ID,IPRD_REFERENCE,IPRD_SIGNATURE_DATE,Reflected_Date,COMP_LEGAL_NAME,DECL_IS_PROP_FLAG,LICD_DEC_PREP_TO_GRANT_FLAG,LICD_REC_CONDI_FLAG,DIPG_ID,DIPG_DISPLAY_NUMBER,DIPG_EXTERNAL_ID,Standard,Ess_To_Standard,WI_Type,WOIT_ETSI_DELIVERABLE_NUMBER,WOIT_REFERENCE,WOIT_VERSION,3GPP_Type,TGPP_NUMBER,TGPV_VERSION,Patent_Type,PATT_APPLICATION_NUMBER,PUBL_NUMBER,PBPA_TITLEEN,PBPA_PRIORITY_NUMBERS,Country_Of_Registration,PBPA_APP_DATE,ETPR_ID,ETPR_ACRONYM,Ess_To_Project,Illustrative_Part,DIPG_PATF_ID,Original_Application_Number,Original_Publication_Number,Explicitely_Disclosed,Normalized_Patent,2G,3G,4G,5G
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 211 (RTS/TSGR-0136211vc50) version 12.5.0 -- 3GPP TS 36.211 version 12.5.0,1,TS,136 211,RTS/TSGR-0136211vc50,12.5.0,TS,36.211,12.5.0,Family Member,CN2013869976,CN105122891 A,Wireless communication system and communication control method,|JP20130001826|JP20130099391|WO2013JP78531|,CN CHINA,2013-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 6.11.1, 6.11.1.2, 6.11.2, 6.11.2.1, 6.11A | Section 5.1.4, 5.1.8, 10.1.2",20442,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 213 (RTS/TSGR-0136213vc50) version 12.5.0 -- 3GPP TS 36.213 version 12.5.0,1,TS,136 213,RTS/TSGR-0136213vc50,12.5.0,TS,36.213,12.5.0,Family Member,CN20138069976,CN105122891 B,Wireless communication system and communication control method,|JP20130001826|JP20130099391|WO2013JP78531|,CN CHINA,2013-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 4.1 | Section 5.5.2.10, 6.3.4, 6.3.5",20442,-1,-1,0,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 213 (RTS/TSGR-0136213vc50) version 12.5.0 -- 3GPP TS 36.213 version 12.5.0,1,TS,136 213,RTS/TSGR-0136213vc50,12.5.0,TS,36.213,12.5.0,Family Member,CN2013869976,CN105122891 A,Wireless communication system and communication control method,|JP20130001826|JP20130099391|WO2013JP78531|,CN CHINA,2013-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 4.1 | Section 5.5.2.10, 6.3.4, 6.3.5",20442,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 213 (RTS/TSGR-0136213vc50) version 12.5.0 -- 3GPP TS 36.213 version 12.5.0,1,TS,136 213,RTS/TSGR-0136213vc50,12.5.0,TS,36.213,12.5.0,Family Member,EP20130870740,EP2945428 A1 | EP2945428 A4 | EP2945428 B1,RADIO COMMUNICATION SYSTEM AND COMMUNICATION CONTROL METHOD,|JP20130001826|JP20130099391|WO2013JP78531|,EP European Patent Office,2013-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 4.1 | Section 5.5.2.10, 6.3.4, 6.3.5",20442,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 213 (RTS/TSGR-0136213vc50) version 12.5.0 -- 3GPP TS 36.213 version 12.5.0,1,TS,136 213,RTS/TSGR-0136213vc50,12.5.0,TS,36.213,12.5.0,Family Member,US201314759257,US2016088579 A1 | US9603111 B2,RADIO COMMUNICATION SYSTEM AND COMMUNICATION CONTROL METHOD,|JP20130001826|JP20130099391|WO2013JP78531|,US UNITED STATES,2013-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 4.1 | Section 5.5.2.10, 6.3.4, 6.3.5",20442,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 300 (RTS/TSGR-0236300vc50) version 12.5.0 -- 3GPP TS 36.300 version 12.5.0,1,TS,136 300,RTS/TSGR-0236300vc50,12.5.0,TS,36.300,12.5.0,Family Member,BR20151112836,BR112015012836 A2,-1,|JP20130001826|JP20130099391|WO2013JP78531|,BR BRAZIL,2013-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 5.1.4, 5.1.8, 10.1.2",20442,-1,-1,0,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 300 (RTS/TSGR-0236300vc50) version 12.5.0 -- 3GPP TS 36.300 version 12.5.0,1,TS,136 300,RTS/TSGR-0236300vc50,12.5.0,TS,36.300,12.5.0,Family Member,JP20150179887,JP2015223005 A,RADIO COMMUNICATION SYSTEM AND COMMUNICATION CONTROL METHOD,|JP20130001826|JP20150179887|,JP JAPAN,2015-09-11,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 5.1.4, 5.1.8, 10.1.2",20442,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 300 (RTS/TSGR-0236300vc50) version 12.5.0 -- 3GPP TS 36.300 version 12.5.0,1,TS,136 300,RTS/TSGR-0236300vc50,12.5.0,TS,36.300,12.5.0,Family Member,WO2013JP78531,WO2014109105 A1,WIRELESS COMMUNICATION SYSTEM AND COMMUNICATION CONTROL METHOD,|JP20130001826|JP20130099391|,WO Patent Cooperation Treaty,2013-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 5.1.4, 5.1.8, 10.1.2",20442,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 306 (RTS/TSGR-0236306vc40) version 12.4.0 -- 3GPP TS 36.306 version 12.4.0,1,TS,136 306,RTS/TSGR-0236306vc40,12.4.0,TS,36.306,12.4.0,Family Member,CN2013869976,CN105122891 A,Wireless communication system and communication control method,|JP20130001826|JP20130099391|WO2013JP78531|,CN CHINA,2013-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,Section 4.3.5.1,20442,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 331 (RTS/TSGR-0236331vc50) version 12.5.0 -- 3GPP TS 36.331 version 12.5.0,1,TS,136 331,RTS/TSGR-0236331vc50,12.5.0,TS,36.331,12.5.0,Family Member,BR20151112836,BR112015012836 A2,-1,|JP20130001826|JP20130099391|WO2013JP78531|,BR BRAZIL,2013-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 5.5.2.10, 6.3.4, 6.3.5",20442,-1,-1,0,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 331 (RTS/TSGR-0236331vc50) version 12.5.0 -- 3GPP TS 36.331 version 12.5.0,1,TS,136 331,RTS/TSGR-0236331vc50,12.5.0,TS,36.331,12.5.0,Family Member,CN20138069976,CN105122891 B,Wireless communication system and communication control method,|JP20130001826|JP20130099391|WO2013JP78531|,CN CHINA,2013-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 5.5.2.10, 6.3.4, 6.3.5",20442,-1,-1,0,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 331 (RTS/TSGR-0236331vc50) version 12.5.0 -- 3GPP TS 36.331 version 12.5.0,1,TS,136 331,RTS/TSGR-0236331vc50,12.5.0,TS,36.331,12.5.0,Family Member,CN2013869976,CN105122891 A,Wireless communication system and communication control method,|JP20130001826|JP20130099391|WO2013JP78531|,CN CHINA,2013-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 5.5.2.10, 6.3.4, 6.3.5",20442,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 331 (RTS/TSGR-0236331vc50) version 12.5.0 -- 3GPP TS 36.331 version 12.5.0,1,TS,136 331,RTS/TSGR-0236331vc50,12.5.0,TS,36.331,12.5.0,Family Member,EP20130870740,EP2945428 A1 | EP2945428 A4 | EP2945428 B1,RADIO COMMUNICATION SYSTEM AND COMMUNICATION CONTROL METHOD,|JP20130001826|JP20130099391|WO2013JP78531|,EP European Patent Office,2013-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 5.5.2.10, 6.3.4, 6.3.5",20442,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 331 (RTS/TSGR-0236331vc50) version 12.5.0 -- 3GPP TS 36.331 version 12.5.0,1,TS,136 331,RTS/TSGR-0236331vc50,12.5.0,TS,36.331,12.5.0,Family Member,US201314759257,US2016088579 A1 | US9603111 B2,RADIO COMMUNICATION SYSTEM AND COMMUNICATION CONTROL METHOD,|JP20130001826|JP20130099391|WO2013JP78531|,US UNITED STATES,2013-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 5.5.2.10, 6.3.4, 6.3.5",20442,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43487,5,-1,TS 136 331 (RTS/TSGR-0236331vc50) version 12.5.0 -- 3GPP TS 36.331 version 12.5.0,1,TS,136 331,RTS/TSGR-0236331vc50,12.5.0,TS,36.331,12.5.0,Family Member,WO2013JP78531,WO2014109105 A1,WIRELESS COMMUNICATION SYSTEM AND COMMUNICATION CONTROL METHOD,|JP20130001826|JP20130099391|,WO Patent Cooperation Treaty,2013-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 5.5.2.10, 6.3.4, 6.3.5",20442,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43488,6,-1,3GPP TS 36.300 version 12.6.0,1,-1,-1,-1,-1,TS,36.300,12.6.0,Family Member,US201214111706,US2014038629 A1 | US9198171 B2,"MOBILE COMMUNICATION METHOD, RADIO BASE STATION, AND MOBILE STATION",|JP20110096315|WO2012JP59167|,US UNITED STATES,2012-04-04,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 4.3.1, 23.10.2.1",20443,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43488,6,-1,3GPP TS 36.300 version 12.6.0,1,-1,-1,-1,-1,TS,36.300,12.6.0,Family Member,WO2012JP59167,WO2012144320 A1,"MOBILE COMMUNICATION METHOD, WIRELESS BASE STATION, AND MOBILE STATION",|JP20110096315|,WO Patent Cooperation Treaty,2012-04-04,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 4.3.1, 23.10.2.1",20443,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43488,6,-1,TS 136 300 (RTS/TSGR-0236300vc60) version 12.6.0,1,TS,136 300,RTS/TSGR-0236300vc60,12.6.0,-1,-1,-1,Family Member,WO2012JP59167,WO2012144320 A1,"MOBILE COMMUNICATION METHOD, WIRELESS BASE STATION, AND MOBILE STATION",|JP20110096315|,WO Patent Cooperation Treaty,2012-04-04,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,-1,20443,-1,-1,1,1,-1,-1,-1,-1
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43488,6,-1,TS 136 321 (RTS/TSGR-0236321vc50) version 12.5.0 -- 3GPP TS 36.321 version 12.5.0,1,TS,136 321,RTS/TSGR-0236321vc50,12.5.0,TS,36.321,12.5.0,Basis Patent,JP20110096315,JP2012227885 A | JP5318151 B2,"MOBILE COMMUNICATION METHOD, WIRELESS BASE STATION, AND MOBILE STATION",|JP20110096315|,JP JAPAN,2011-04-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 4.5.3, 5.4.5, 5.14.1.4, 6.1.3.1, 6.1.3.1a, 6.2.1",20443,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43488,6,-1,TS 136 321 (RTS/TSGR-0236321vc50) version 12.5.0 -- 3GPP TS 36.321 version 12.5.0,1,TS,136 321,RTS/TSGR-0236321vc50,12.5.0,TS,36.321,12.5.0,Family Member,EP20120774100,EP2701427 A1 | EP2701427 A4,"MOBILE COMMUNICATION METHOD, WIRELESS BASE STATION, AND MOBILE STATION",|JP20110096315|WO2012JP59167|,EP European Patent Office,2012-04-04,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 4.5.3, 5.4.5, 5.14.1.4, 6.1.3.1, 6.1.3.1a, 6.2.1",20443,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43488,6,-1,TS 136 321 (RTS/TSGR-0236321vc50) version 12.5.0 -- 3GPP TS 36.321 version 12.5.0,1,TS,136 321,RTS/TSGR-0236321vc50,12.5.0,TS,36.321,12.5.0,Family Member,US201514920597,US2016113001 A1,"MOBILE COMMUNICATION METHOD, RADIO BASE STATION, AND MOBILE STATION",|JP20110096315|US201314111706|US201514920597|WO2012JP59167|,US UNITED STATES,2015-10-22,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 4.5.3, 5.4.5, 5.14.1.4, 6.1.3.1, 6.1.3.1a, 6.2.1",20443,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43488,6,-1,TS 136 401 (RTS/TSGR-0336401vc20) version 12.2.0 -- 3GPP TS 36.401 version 12.2.0,1,TS,136 401,RTS/TSGR-0336401vc20,12.2.0,TS,36.401,12.2.0,Family Member,US201214111706,US2014038629 A1 | US9198171 B2,"MOBILE COMMUNICATION METHOD, RADIO BASE STATION, AND MOBILE STATION",|JP20110096315|WO2012JP59167|,US UNITED STATES,2012-04-04,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,Section 5,20443,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43489,7,-1,TS 136 133 (RTS/TSGR-0436133vc80) version 12.8.0 -- 3GPP TS 36.133 version 12.8.0,1,TS,136 133,RTS/TSGR-0436133vc80,12.8.0,TS,36.133,12.8.0,Basis Patent,JP20080074615,JP2009232124 A | JP5205093 B2,"USER DEVICE, BASE STATION DEVICE AND MOBILE COMMUNICATION METHOD",|JP20080074615|,JP JAPAN,2008-03-21,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,"Section 8.1.2.3.1, 4.2.2, 8.1.2.3.1",20444,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43490,8,-1,TS 136 300 (RTS/TSGR-0236300va70) version 10.7.0 -- 3GPP TS 36.300 version 10.7.0,1,TS,136 300,RTS/TSGR-0236300va70,10.7.0,TS,36.300,10.7.0,Basis Patent,JP20080557065,JP5061128 B2 | JPWO2008096627 A1,-1,|JP20070026185|JP20080557065|WO2008JP51221|,JP JAPAN,2008-01-28,164,3GPP-Release-8 | GSM Phase 2+ and UMTS/LTE release 8,1,"Section 4.3, 9.1, 10.1.5.1",20445,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43490,8,-1,TS 136 300 (RTS/TSGR-0236300va70) version 10.7.0 -- 3GPP TS 36.300 version 10.7.0,1,TS,136 300,RTS/TSGR-0236300va70,10.7.0,TS,36.300,10.7.0,Family Member,WO2008JP51221,WO2008096627 A1,"BASE STATION DEVICE, MOBILE STATION, WIRELESS COMMUNICATION SYSTEM, AND COMMUNICATION CONTROL METHOD",|JP20070026185|,WO Patent Cooperation Treaty,2008-01-28,164,3GPP-Release-8 | GSM Phase 2+ and UMTS/LTE release 8,1,"Section 4.3, 9.1, 10.1.5.1",20445,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43491,9,-1,TS 136 300 (RTS/TSGR-0236300v890) version 8.9.0 -- 3GPP TS 36.300 version 8.9.0,1,TS,136 300,RTS/TSGR-0236300v890,8.9.0,TS,36.300,8.9.0,Family Member,US20060917809,US2009219906 A1 | US8130740 B2,CHANNEL TRANSMISSION APPARATUS AND CHANNEL TRANSMISSION METHOD,|JP20050178531|WO2006JP312176|,US UNITED STATES,2006-06-16,164,3GPP-Release-8 | GSM Phase 2+ and UMTS/LTE release 8,1,"Section 4.3, 5",20446,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43491,9,-1,TS 136 300 (RTS/TSGR-0236300v890) version 8.9.0 -- 3GPP TS 36.300 version 8.9.0,1,TS,136 300,RTS/TSGR-0236300v890,8.9.0,TS,36.300,8.9.0,Family Member,WO2006JP312176,WO2006135064 A1,CHANNEL TRANSMISSION APPARATUS AND CHANNEL TRANSMISSION METHOD,|JP20050178531|,WO Patent Cooperation Treaty,2006-06-16,164,3GPP-Release-8 | GSM Phase 2+ and UMTS/LTE release 8,1,"Section 4.3, 5",20446,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43491,9,-1,TS 136 321 (RTS/TSGR-0236321v890) version 8.9.0 -- 3GPP TS 36.321 version 8.9.0,1,TS,136 321,RTS/TSGR-0236321v890,8.9.0,TS,36.321,8.9.0,Family Member,CN2006825379,CN101223807 A | CN101223807 B,Channel transmission apparatus and channel transmission method,|JP20050178531|WO2006JP312176|,CN CHINA,2006-06-16,164,3GPP-Release-8 | GSM Phase 2+ and UMTS/LTE release 8,1,"Section 4.5.3.2, 5.3.1",20446,-1,-1,1,1,0,0,1,0
2381,ISLD-201608-010,2016-08-31,2016-10-06,NTT DOCOMO INC,1,1,1,43492,10,-1,TS 136 101 (RTS/TSGR-0436101vcb0) version 12.11.0 -- 3GPP TS 36.101 version 12.11.0,1,TS,136 101,RTS/TSGR-0436101vcb0,12.11.0,TS,36.101,12.11.0,Family Member,US201213982542,US2013310105 A1,MOBILE STATION AND METHOD FOR USE IN RADIO COMMUNICATION SYSTEM,|JP20110080202|WO2012JP56771|,US UNITED STATES,2012-03-15,876,3GPP-Release-12 | GSM Phase 2+ and UMTS/LTE/LTE-Advanced release 12,1,Section 6.2.5,20447,-1,-1,1,1,0,0,1,0
