IPRD_ID,IPRD_REFERENCE,IPRD_SIGNATURE_DATE,Reflected_Date,COMP_LEGAL_NAME,DECL_IS_PROP_FLAG,LICD_DEC_PREP_TO_GRANT_FLAG,LICD_REC_CONDI_FLAG,DIPG_ID,DIPG_DISPLAY_NUMBER,DIPG_EXTERNAL_ID,Standard,Ess_To_Standard,WI_Type,WOIT_ETSI_DELIVERABLE_NUMBER,WOIT_REFERENCE,WOIT_VERSION,3GPP_Type,TGPP_NUMBER,TGPV_VERSION,Patent_Type,PATT_APPLICATION_NUMBER,PUBL_NUMBER,PBPA_TITLEEN,PBPA_PRIORITY_NUMBERS,Country_Of_Registration,PBPA_APP_DATE,ETPR_ID,ETPR_ACRONYM,Ess_To_Project,Illustrative_Part,DIPG_PATF_ID,Original_Application_Number,Original_Publication_Number,Explicitely_Disclosed,Normalized_Patent,2G,3G,4G,5G
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52517,2,-1,TS 136 300 (RTS/TSGR-0236300v8c0) version 8.12.0 -- 3GPP TS 36.300 version 8.12.0,1,TS,136 300,RTS/TSGR-0236300v8c0,8.12.0,TS,36.300,8.12.0,Basis Patent,US20060162592,US2009116434 A1 | US8576784 B2,UPLINK RESOURCE ALLOCATION IN A MOBILE COMMUNICATION SYSTEM,|EP20060002248|WO2006EP10521|,US UNITED STATES,2006-11-02,133,3GPP | Third Generation Partnership Project,1,-1,26646,-1,-1,1,1,0,0,1,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52517,2,-1,TS 136 321 (RTS/TSGR-0236321v8b0) version 8.11.0 -- 3GPP TS 36.321 version 8.11.0,1,TS,136 321,RTS/TSGR-0236321v8b0,8.11.0,TS,36.321,8.11.0,Basis Patent,US20060162592,US2009116434 A1 | US8576784 B2,UPLINK RESOURCE ALLOCATION IN A MOBILE COMMUNICATION SYSTEM,|EP20060002248|WO2006EP10521|,US UNITED STATES,2006-11-02,133,3GPP | Third Generation Partnership Project,1,-1,26646,-1,-1,1,1,0,0,1,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52519,4,-1,TS 136 211 (RTS/TSGR-0136211v890) version 8.9.0 -- 3GPP TS 36.211 version 8.9.0,1,TS,136 211,RTS/TSGR-0136211v890,8.9.0,TS,36.211,8.9.0,Basis Patent,US20070521370,US2010040159 A1 | US8588274 B2,"METHOD AND APPARATUS FOR GENERATING PILOT TONE IN ORTHOGONAL FREQUENCY DIVISION MULTIPLEXING ACCESS SYSTEM, AND METHOD AND APPARATUS FOR ESTIMATING CHANNEL USING IT",|KR20060135417|WO2007KR06761|,US UNITED STATES,2007-12-21,133,3GPP | Third Generation Partnership Project,1,-1,26648,-1,-1,1,1,0,0,1,0
2746,ISLD-201704-010,2017-05-02,2017-06-27,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,52519,4,-1,TS 136 331 (RTS/TSGR-0236331v880) version 8.8.0 -- 3GPP TS 36.331 version 8.8.0,1,TS,136 331,RTS/TSGR-0236331v880,8.8.0,TS,36.331,8.8.0,Basis Patent,US20070521370,US2010040159 A1 | US8588274 B2,"METHOD AND APPARATUS FOR GENERATING PILOT TONE IN ORTHOGONAL FREQUENCY DIVISION MULTIPLEXING ACCESS SYSTEM, AND METHOD AND APPARATUS FOR ESTIMATING CHANNEL USING IT",|KR20060135417|WO2007KR06761|,US UNITED STATES,2007-12-21,133,3GPP | Third Generation Partnership Project,1,-1,26648,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67714,1,-1,TS 125 321 (RTS/TSGR-0225321Uv4) version 4.0.0 -- 3GPP TS 25.321 version 4.0.0,1,TS,125 321,RTS/TSGR-0225321Uv4,4.0.0,TS,25.321,4.0.0,Basis Patent,US20100770172,USRE44576 E,System and method for channel transport format allocation in a wireless communication system,|GB20010016555|US20020190458|US20100770172|,US UNITED STATES,2010-04-29,133,3GPP | Third Generation Partnership Project,1,-1,26647,-1,-1,1,1,0,1,0,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67714,1,-1,TS 125 321 (RTS/TSGR-0225321v670) version 6.7.0 -- 3GPP TS 25.321 version 6.7.0,1,TS,125 321,RTS/TSGR-0225321v670,6.7.0,TS,25.321,6.7.0,Basis Patent,US20100770172,USRE44576 E,System and method for channel transport format allocation in a wireless communication system,|GB20010016555|US20020190458|US20100770172|,US UNITED STATES,2010-04-29,133,3GPP | Third Generation Partnership Project,1,-1,26647,-1,-1,1,1,0,1,0,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67715,2,-1,TS 125 321 (RTS/TSGR-0225321v670) version 6.7.0 -- 3GPP TS 25.321 version 6.7.0,1,TS,125 321,RTS/TSGR-0225321v670,6.7.0,TS,25.321,6.7.0,Basis Patent,US201314069025,USRE46040 E,Resource allocation in a wireless network,|GB20010016555|US20100770172|US201314069025|,US UNITED STATES,2013-10-31,133,3GPP | Third Generation Partnership Project,1,-1,34761,-1,-1,1,1,0,1,0,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67718,4,-1,TS 136 321 (RTS/TSGR-0236321v890) version 8.9.0 -- 3GPP TS 36.321 version 8.9.0,1,TS,136 321,RTS/TSGR-0236321v890,8.9.0,TS,36.321,8.9.0,Basis Patent,US20070674689,US2008192703 A1 | US8072963 B2,METHOD AND SYSTEM FOR RECOVERING FROM DRX TIMING DE-SYNCHRONIZATION IN LTE _ACTIVE,|US20070674689|,US UNITED STATES,2007-02-14,133,3GPP | Third Generation Partnership Project,1,-1,33029,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67719,5,-1,TS 136 331 (RTS/TSGR-0236331v8a0) version 8.10.0 -- 3GPP TS 36.331 version 8.10.0,1,TS,136 331,RTS/TSGR-0236331v8a0,8.10.0,TS,36.331,8.10.0,Basis Patent,US201113272439,US2012026927 A1 | US8103318 B1,METHOD AND SYSTEM FOR RECOVERING FROM DRX TIMING DE-SYNCHRONIZATION IN LTE_ACTIVE,|US20070674689|US201113272439|,US UNITED STATES,2011-10-13,133,3GPP | Third Generation Partnership Project,1,-1,11783,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67722,6,-1,TS 136 331 (RTS/TSGR-0236331v8a0) version 8.10.0 -- 3GPP TS 36.331 version 8.10.0,1,TS,136 331,RTS/TSGR-0236331v8a0,8.10.0,TS,36.331,8.10.0,Basis Patent,US201213345225,US2012106420 A1 | US8447369 B2,METHOD AND SYSTEM FOR RECOVERING FROM DRX TIMING DE-SYNCHRONIZATION IN LTE_ACTIVE,|US20070674689|US201113272439|US201213345225|,US UNITED STATES,2012-01-06,133,3GPP | Third Generation Partnership Project,1,-1,30764,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67731,10,-1,TS 136 331 (RTS/TSGR-0236331v8e0) version 8.14.0 -- 3GPP TS 36.331 version 8.14.0,1,TS,136 331,RTS/TSGR-0236331v8e0,8.14.0,TS,36.331,8.14.0,Basis Patent,EP20080865743,EP2235851 A1 | EP2235851 B1,EQUIPMENTS AND METHODS FOR UPLINK TIMING SYNCHRONIZATION,|US20070015401P|WO2008US87414|,EP European Patent Office,2008-12-18,133,3GPP | Third Generation Partnership Project,1,-1,11787,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67732,11,-1,TS 136 213 (RTS/TSGR-0136213v880) version 8.8.0 -- 3GPP TS 36.213 version 8.8.0,1,TS,136 213,RTS/TSGR-0136213v880,8.8.0,TS,36.213,8.8.0,Basis Patent,EP20110194297,EP2434815 A2 | EP2434815 A3 | EP2434815 B1,Equipments and methods for uplink timing synchronization,|EP20080865743|US20070015401P|,EP European Patent Office,2008-12-18,133,3GPP | Third Generation Partnership Project,1,-1,33036,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67733,12,-1,TS 136 211 (RTS/TSGR-0136211v890) version 8.9.0 -- 3GPP TS 36.211 version 8.9.0,1,TS,136 211,RTS/TSGR-0136211v890,8.9.0,TS,36.211,8.9.0,Basis Patent,EP20120182895,EP2549664 A2 | EP2549664 A3 | EP2549664 B1,System and Method for Uplink Timing Synchronizatin,|EP20080865743|US20070015401P|,EP European Patent Office,2008-12-18,133,3GPP | Third Generation Partnership Project,1,-1,33036,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67733,12,-1,TS 136 331 (RTS/TSGR-0236331v8e0) version 8.14.0 -- 3GPP TS 36.331 version 8.14.0,1,TS,136 331,RTS/TSGR-0236331v8e0,8.14.0,TS,36.331,8.14.0,Basis Patent,EP20120182895,EP2549664 A2 | EP2549664 A3 | EP2549664 B1,System and Method for Uplink Timing Synchronizatin,|EP20080865743|US20070015401P|,EP European Patent Office,2008-12-18,133,3GPP | Third Generation Partnership Project,1,-1,33036,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67735,14,-1,TS 136 211 (RTS/TSGR-0136211v890) version 8.9.0 -- 3GPP TS 36.211 version 8.9.0,1,TS,136 211,RTS/TSGR-0136211v890,8.9.0,TS,36.211,8.9.0,Basis Patent,US20080338299,US2009161654 A1 | US8385320 B2,System and Method for Uplink Timing Synchronization,|US20070015401P|US20080338299|,US UNITED STATES,2008-12-18,133,3GPP | Third Generation Partnership Project,1,-1,17476,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67735,14,-1,TS 136 321 (RTS/TSGR-0236321v890) version 8.9.0 -- 3GPP TS 36.321 version 8.9.0,1,TS,136 321,RTS/TSGR-0236321v890,8.9.0,TS,36.321,8.9.0,Basis Patent,US20080338299,US2009161654 A1 | US8385320 B2,System and Method for Uplink Timing Synchronization,|US20070015401P|US20080338299|,US UNITED STATES,2008-12-18,133,3GPP | Third Generation Partnership Project,1,-1,17476,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67735,14,-1,TS 136 331 (RTS/TSGR-0236331v890) version 8.9.0 -- 3GPP TS 36.331 version 8.9.0,1,TS,136 331,RTS/TSGR-0236331v890,8.9.0,TS,36.331,8.9.0,Basis Patent,US20080338299,US2009161654 A1 | US8385320 B2,System and Method for Uplink Timing Synchronization,|US20070015401P|US20080338299|,US UNITED STATES,2008-12-18,133,3GPP | Third Generation Partnership Project,1,-1,17476,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67737,15,-1,TS 136 321 (RTS/TSGR-0236321v8c0) version 8.12.0 -- 3GPP TS 36.321 version 8.12.0,1,TS,136 321,RTS/TSGR-0236321v8c0,8.12.0,TS,36.321,8.12.0,Basis Patent,CN200980108418,CN101971509 A | CN101971509 B,System and method for uplink timing synchronization in conjunction with discontinuous reception,|US20080025485P|WO2009US32591|,CN CHINA,2009-01-30,133,3GPP | Third Generation Partnership Project,1,-1,33038,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67739,16,-1,TS 136 213 (RTS/TSGR-0136213v880) version 8.8.0 -- 3GPP TS 36.213 version 8.8.0,1,TS,136 213,RTS/TSGR-0136213v880,8.8.0,TS,36.213,8.8.0,Basis Patent,EP20090708667,EP2248270 A1 | EP2248270 B1,SYSTEM AND METHOD FOR UPLINK TIMING SYNCHRONIZATION IN CONJUNCTION WITH DISCONTINUOUS RECEPTION,|US20080025485P|WO2009US32591|,EP European Patent Office,2009-01-30,133,3GPP | Third Generation Partnership Project,1,-1,33038,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67739,16,-1,TS 136 321 (RTS/TSGR-0236321v8c0) version 8.12.0 -- 3GPP TS 36.321 version 8.12.0,1,TS,136 321,RTS/TSGR-0236321v8c0,8.12.0,TS,36.321,8.12.0,Basis Patent,EP20090708667,EP2248270 A1 | EP2248270 B1,SYSTEM AND METHOD FOR UPLINK TIMING SYNCHRONIZATION IN CONJUNCTION WITH DISCONTINUOUS RECEPTION,|US20080025485P|WO2009US32591|,EP European Patent Office,2009-01-30,133,3GPP | Third Generation Partnership Project,1,-1,33038,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67740,17,-1,TS 136 321 (RTS/TSGR-0236321vaa0) version 10.10.0 -- 3GPP TS 36.321 version 10.10.0,1,TS,136 321,RTS/TSGR-0236321vaa0,10.10.0,TS,36.321,10.10.0,Basis Patent,EP20140167577,EP2806568 A1 | EP2806568 B1,System and method for uplink timing synchronization in conjunction with discontinuous reception,|EP20090708667|US20080025485P|,EP European Patent Office,2009-01-30,133,3GPP | Third Generation Partnership Project,1,-1,33040,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67741,18,-1,TS 136 211 (RTS/TSGR-0136211v890) version 8.9.0 -- 3GPP TS 36.211 version 8.9.0,1,TS,136 211,RTS/TSGR-0136211v890,8.9.0,TS,36.211,8.9.0,Basis Patent,US201113244805,US2012044848 A1 | US8594035 B2,System and Method for Uplink Timing Synchronization in Conjunction with Discontinuous Reception,|US20080025485P|US20110865652|US201113244805|WO2009US32591|,US UNITED STATES,2011-09-26,133,3GPP | Third Generation Partnership Project,1,-1,33041,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67741,18,-1,TS 136 331 (RTS/TSGR-0236331v8k0) version 8.20.0 -- 3GPP TS 36.331 version 8.20.0,1,TS,136 331,RTS/TSGR-0236331v8k0,8.20.0,TS,36.331,8.20.0,Basis Patent,US201113244805,US2012044848 A1 | US8594035 B2,System and Method for Uplink Timing Synchronization in Conjunction with Discontinuous Reception,|US20080025485P|US20110865652|US201113244805|WO2009US32591|,US UNITED STATES,2011-09-26,133,3GPP | Third Generation Partnership Project,1,-1,33041,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67742,19,-1,TS 136 213 (RTS/TSGR-0136213vac0) version 10.12.0 -- 3GPP TS 36.213 version 10.12.0,1,TS,136 213,RTS/TSGR-0136213vac0,10.12.0,TS,36.213,10.12.0,Basis Patent,US201615263083,US2016381731 A1 | US9730266 B2,System and Method for Uplink Timing Synchronization in Conjunction with Discontinuous Reception,|US20080025485P|US20110865652|US201113244805|US201314086302|US201414522277|US201514795441|US201514926240|US201615263083|WO2009US32591|,US UNITED STATES,2016-09-12,133,3GPP | Third Generation Partnership Project,1,-1,33046,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67743,20,-1,TS 136 211 (RTS/TSGR-0136211v890) version 8.9.0 -- 3GPP TS 36.211 version 8.9.0,1,TS,136 211,RTS/TSGR-0136211v890,8.9.0,TS,36.211,8.9.0,Basis Patent,US20090865652,US2011158188 A1 | US8634361 B2,System and Method for Uplink Timing Synchronization in Conjunction With Discontinuous Reception,|US20080025485P|US20090865652|WO2009US32591|,US UNITED STATES,2009-01-30,133,3GPP | Third Generation Partnership Project,1,-1,16269,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67819,21,-1,TS 136 321 (RTS/TSGR-0236321v8c0) version 8.12.0 -- 3GPP TS 36.321 version 8.12.0,1,TS,136 321,RTS/TSGR-0236321v8c0,8.12.0,TS,36.321,8.12.0,Basis Patent,US201314086302,US2014079017 A1 | US8902846 B2,System and Method for Uplink Timing Synchronization in Conjunction with Discontinuous Reception,|US20080025485P|US20110865652|US201113244805|US201314086302|WO2009US32591|,US UNITED STATES,2013-11-21,133,3GPP | Third Generation Partnership Project,1,-1,33101,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,67821,22,-1,TS 136 321 (RTS/TSGR-0236321vaa0) version 10.10.0 -- 3GPP TS 36.321 version 10.10.0,1,TS,136 321,RTS/TSGR-0236321vaa0,10.10.0,TS,36.321,10.10.0,Basis Patent,US201414522277,US2015043412 A1 | US9155045 B2,System and Method for Uplink Timing Synchronization in Conjunction with Discontinuous Reception,|US20080025485P|US20110865652|US201113244805|US201314086302|US201414522277|WO2009US32591|,US UNITED STATES,2014-10-23,133,3GPP | Third Generation Partnership Project,1,-1,33103,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,70973,23,-1,TS 136 211 (RTS/TSGR-0136211v890) version 8.9.0 -- 3GPP TS 36.211 version 8.9.0,1,TS,136 211,RTS/TSGR-0136211v890,8.9.0,TS,36.211,8.9.0,Basis Patent,US201514795441,US2015312856 A1 | US9247498 B2,System and Method for Uplink Timing Synchronization in Conjunction with Discontinuous Reception,|US20080025485P|US20110865652|US201113244805|US201314086302|US201414522277|US201514795441|WO2009US32591|,US UNITED STATES,2015-07-09,133,3GPP | Third Generation Partnership Project,1,-1,34866,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,70973,23,-1,TS 136 213 (RTS/TSGR-0136213vac0) version 10.12.0 -- 3GPP TS 36.213 version 10.12.0,1,TS,136 213,RTS/TSGR-0136213vac0,10.12.0,TS,36.213,10.12.0,Basis Patent,US201514795441,US2015312856 A1 | US9247498 B2,System and Method for Uplink Timing Synchronization in Conjunction with Discontinuous Reception,|US20080025485P|US20110865652|US201113244805|US201314086302|US201414522277|US201514795441|WO2009US32591|,US UNITED STATES,2015-07-09,133,3GPP | Third Generation Partnership Project,1,-1,34866,-1,-1,1,1,0,0,1,0
3394,ISLD-201808-005,2018-05-28,2018-09-24,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,70974,24,-1,TS 136 321 (RTS/TSGR-0236321v8c0) version 8.12.0 -- 3GPP TS 36.321 version 8.12.0,1,TS,136 321,RTS/TSGR-0236321v8c0,8.12.0,TS,36.321,8.12.0,Basis Patent,US201514926240,US2016066292 A1 | US9445383 B2,SYSTEM AND METHOD FOR UPLINK TIMING SYNCHRONIZATION IN CONJUNCTION WITH DISCONTINUOUS RECEPTION,|US20080025485P|US20110865652|US201113244805|US201314086302|US201414522277|US201514795441|US201514926240|WO2009US32591|,US UNITED STATES,2015-10-29,133,3GPP | Third Generation Partnership Project,1,-1,34867,-1,-1,1,1,0,0,1,0
