IPRD_ID,IPRD_REFERENCE,IPRD_SIGNATURE_DATE,Reflected_Date,COMP_LEGAL_NAME,DECL_IS_PROP_FLAG,LICD_DEC_PREP_TO_GRANT_FLAG,LICD_REC_CONDI_FLAG,DIPG_ID,DIPG_DISPLAY_NUMBER,DIPG_EXTERNAL_ID,Standard,Ess_To_Standard,WI_Type,WOIT_ETSI_DELIVERABLE_NUMBER,WOIT_REFERENCE,WOIT_VERSION,3GPP_Type,TGPP_NUMBER,TGPV_VERSION,Patent_Type,PATT_APPLICATION_NUMBER,PUBL_NUMBER,PBPA_TITLEEN,PBPA_PRIORITY_NUMBERS,Country_Of_Registration,PBPA_APP_DATE,ETPR_ID,ETPR_ACRONYM,Ess_To_Project,Illustrative_Part,DIPG_PATF_ID,Original_Application_Number,Original_Publication_Number,Explicitely_Disclosed,Normalized_Patent,2G,3G,4G,5G
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76294,106,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20150199654,JP2017073672 A | JP6365494 B2,ANTENNA APPARATUS AND TARGET DETECTION APPARATUS,|JP20150199654|JP20150199654|JP20150199654|JP20150199654|JP20150199654|JP20150199654|JP20150199654|JP20150199654|JP20150199654|JP20150199654|,JP JAPAN,2015-10-07,133,3GPP | Third Generation Partnership Project,1,-1,38110,-1,-1,0,1,0,0,0,1
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76214,29,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20180507583,JP2018537874 A,-1,|WO2015CN91256|,JP JAPAN,2015-09-30,133,3GPP | Third Generation Partnership Project,1,-1,38032,-1,-1,0,1,0,0,0,1
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76216,31,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20170568120,JP2019502274 A | JP6571213 B2 | JP6571213 B6,-1,|WO2015CN94048|WO2015CN94048|WO2015CN94048|WO2015CN94048|WO2015CN94048|WO2015CN94048|,JP JAPAN,2015-11-06,133,3GPP | Third Generation Partnership Project,1,-1,38034,-1,-1,0,1,0,0,0,1
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76225,40,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20190510345,JP2019531009 A | JP6900464 B2,-1,|WO2016CN96066|,JP JAPAN,2016-08-19,133,3GPP | Third Generation Partnership Project,1,-1,38044,-1,-1,0,1,0,0,0,1
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76227,42,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20190500393,JP2019532529 A | JP6947809 B2,-1,|WO2016CN98351|WO2016CN98351|WO2016CN98351|WO2016CN98351|WO2016CN98351|,JP JAPAN,2016-09-07,133,3GPP | Third Generation Partnership Project,1,-1,38045,-1,-1,0,1,0,0,0,1
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76232,47,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20190513429,JP2020502835 A | JP6971308 B2,-1,|WO2016CN102286|WO2016CN102286|WO2016CN102286|WO2016CN102286|,JP JAPAN,2016-10-17,133,3GPP | Third Generation Partnership Project,1,-1,38050,-1,-1,0,1,0,0,0,1
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76234,49,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20190520443,JP2020502855 A | JP7068290 B2,-1,|WO2016CN104474|WO2016CN104474|WO2016CN104474|WO2016CN104474|WO2016CN104474|WO2016CN104474|WO2016CN104474|WO2016CN104474|,JP JAPAN,2016-11-03,133,3GPP | Third Generation Partnership Project,1,-1,38052,-1,-1,0,1,0,0,0,1
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76238,52,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20190516663,JP2020500446 A,-1,|WO2016CN104710|WO2016CN104710|WO2016CN104710|WO2016CN104710|WO2016CN104710|WO2016CN104710|,JP JAPAN,2016-11-04,133,3GPP | Third Generation Partnership Project,1,-1,38055,-1,-1,0,1,0,0,0,1
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76241,55,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20190527825,JP2020504486 A | JP7048603 B2,-1,|WO2016CN108284|WO2016CN108284|WO2016CN108284|WO2016CN108284|WO2016CN108284|,JP JAPAN,2016-12-01,133,3GPP | Third Generation Partnership Project,1,-1,38058,-1,-1,0,1,0,0,0,1
3944,ISLD-201812-049,2018-09-25,2019-01-09,Guangdong OPPO Mobile Telecommunications Corp Ltd,1,1,1,76249,63,-1,TS 138 300 (RTS/TSGR-0238300vf20) version 15.2.0 -- 3GPP TS 38.300 version 15.2.0,1,TS,138 300,RTS/TSGR-0238300vf20,15.2.0,TS,38.300,15.2.0,Family Member,JP20190534730,JP2020504951 A | JP6888093 B2,-1,|WO2016CN111579|,JP JAPAN,2016-12-22,133,3GPP | Third Generation Partnership Project,1,-1,38066,-1,-1,0,1,0,0,0,1
